,thumb_raw_signal,index_raw_signal,middle_raw_signal,thumb_normalized_signal,index_normalized_signal,middle_normalized_signal,thumb_label,index_label,middle_label
0,-1.69e-06,-1.24e-06,-7.48e-07,0.09599375754251227,0.0015025162907267298,0.10132076211453755,0.0,0.0,0.0
1,-4.49e-06,-2.86e-06,-1.91e-06,0.09599068568294022,0.0015008922305763672,0.10131948237885458,0.0,0.0,0.0
2,-8.69e-06,-6.26e-06,-3.28e-06,0.09598607789358193,0.0014974837092731619,0.10131797356828187,0.0,0.0,0.0
3,-1.34e-05,-1e-05,-4.54e-06,0.09598091058694447,0.0014937343358396582,0.10131658590308379,0.0,0.0,0.0
4,-1.14e-05,-1e-05,-2.47e-06,0.09598310477235339,0.0014937343358396582,0.10131886563876669,0.0,0.0,0.0
5,1.14e-05,3.42e-06,8.77e-06,0.09600811848601198,0.0015071879699246615,0.10133124449339226,0.0,0.0,0.0
6,7.86e-05,4.76e-05,3.74e-05,0.0960818431157433,0.0015514786967418814,0.10136277533039673,0.0,0.0,0.0
7,0.00022,0.000146,9.2e-05,0.09623697202413606,0.001650125313283235,0.10142290748898697,0.0,0.0,0.0
8,0.000466,0.00033,0.00018,0.09650685682940208,0.001834586466165522,0.1015198237885464,0.0,0.0,0.0
9,0.000845,0.000626,0.000303,0.09692265496434449,0.002131328320801984,0.10165528634361243,0.0,0.0,0.0
10,0.00137,0.00106,0.000459,0.09749862863411951,0.0025664160401002167,0.1018270925110134,0.0,0.0,0.0
11,0.00203,0.00164,0.000634,0.09822270981897985,0.003147869674185344,0.10201982378854635,0.0,0.0,0.0
12,0.0028,0.00235,0.000816,0.09906747120131665,0.0038596491228068963,0.10222026431718056,0.0,0.0,0.0
13,0.00364,0.00317,0.000989,0.09998902907295659,0.004681704260651509,0.10241079295154187,0.0,0.0,0.0
14,0.00449,0.00404,0.00114,0.10092155787164026,0.005553884711779311,0.10257709251101321,0.0,0.0,0.0
15,0.00533,0.0049,0.00128,0.1018431157432802,0.006416040100250653,0.10273127753303979,0.0,0.0,0.0
16,0.0061,0.00571,0.0014,0.10268787712561722,0.007228070175438583,0.10286343612334825,0.0,0.0,0.0
17,0.0068,0.0064,0.00151,0.10345584201865066,0.007919799498746993,0.10298458149779743,0.0,0.0,0.0
18,0.00741,0.00695,0.00163,0.10412506856829418,0.008471177944862074,0.1031167400881059,0.0,0.0,0.0
19,0.00794,0.00736,0.00175,0.10470652770159083,0.00888220551378427,0.10324889867841414,0.0,0.0,0.0
20,0.00838,0.00763,0.00186,0.10518924849149758,0.00915288220551358,0.10337004405286354,0.0,0.0,0.0
21,0.00875,0.00779,0.00195,0.10559517279210096,0.009313283208020051,0.10346916299559461,0.0,0.0,0.0
22,0.00903,0.00786,0.002,0.10590235874931442,0.009383458646616605,0.1035242290748899,0.0,0.0,0.0
23,0.00923,0.00788,0.00199,0.10612177729018102,0.009403508771929747,0.10351321585903084,0.0,0.0,0.0
24,0.00935,0.00786,0.00192,0.1062534284147012,0.009383458646616605,0.10343612334801766,0.0,0.0,0.0
