,thumb_raw_signal,index_raw_signal,middle_raw_signal,thumb_normalized_signal,index_normalized_signal,middle_normalized_signal,thumb_label,index_label,middle_label
0,-1.42e-05,-6.47e-07,-2.61e-07,0.05999469361970955,0.05826880871100637,0.06445859136605558,0.0,0.0,0.0
1,-1.4e-05,-8.98e-07,-6.68e-07,0.0599949463044851,0.05826851324308402,0.06445810999408641,0.0,0.0,0.0
2,-3.33e-05,-2.37e-06,-1.84e-06,0.059970562223625956,0.0582667804590935,0.06445672383205192,0.0,0.0,0.0
3,-4.1e-05,-3.2e-06,-2.63e-06,0.05996083385975992,0.058265803413772854,0.06445578947368413,0.0,0.0,0.0
4,8.64e-06,-2.36e-06,-4.25e-06,0.060023550221099065,0.05826679223072406,0.06445387344766407,0.0,0.0,0.0
5,0.00013,3.35e-06,-1.67e-06,0.06017687934301952,0.05827351383166568,0.064456924896511,0.0,0.0,0.0
6,0.000441,2.08e-05,8.49e-06,0.0605698041692988,0.058294055326662875,0.06446894145476056,0.0,0.0,0.0
7,0.000978,5.63e-05,3.41e-05,0.061248262792166885,0.05833584461447905,0.0644992312241277,0.0,0.0,0.0
8,0.00182,0.00012,8.75e-05,0.06231206569804182,0.058410829899941064,0.0645623891188647,0.0,0.0,0.0
9,0.003,0.000219,0.000179,0.06380290587492099,0.058527369040612065,0.06467060910703726,0.0,0.0,0.0
10,0.00446,0.000361,0.000324,0.06564750473783953,0.05869452619187743,0.06484210526315781,0.0,0.0,0.0
11,0.00614,0.000545,0.000527,0.06777005685407467,0.058911124190700326,0.06508219988172681,0.0,0.0,0.0
12,0.00788,0.000766,0.000789,0.06996841440303214,0.0591712772218953,0.06539207569485517,0.0,0.0,0.0
13,0.00955,0.00101,0.0011,0.0720783322804801,0.05945850500294281,0.06575990538143106,0.0,0.0,0.0
14,0.011,0.00127,0.00145,0.07391029690461148,0.059764567392583956,0.06617386162034289,0.0,0.0,0.0
15,0.0121,0.00152,0.00182,0.07530006317119398,0.06005885815185397,0.06661147250147836,0.0,0.0,0.0
16,0.0129,0.00175,0.00216,0.07631080227416298,0.06032960565038259,0.06701360141927859,0.0,0.0,0.0
17,0.0133,0.00195,0.00248,0.07681617182564748,0.06056503825779869,0.06739207569485517,0.0,0.0,0.0
18,0.0134,0.0021,0.00274,0.0769425142135185,0.06074161271336087,0.06769958604376103,0.0,0.0,0.0
19,0.0133,0.00221,0.00294,0.07681617182564748,0.06087110064743961,0.06793613246599661,0.0,0.0,0.0
20,0.0131,0.00228,0.00308,0.07656348704990523,0.060953502060035136,0.06810171496156125,0.0,0.0,0.0
21,0.0127,0.00231,0.00316,0.07605811749842073,0.06098881695114766,0.0681963335304554,0.0,0.0,0.0
22,0.0123,0.00231,0.00319,0.07555274794693623,0.06098881695114766,0.06823181549379065,0.0,0.0,0.0
23,0.0119,0.00229,0.00318,0.07504737839545172,0.06096527369040605,0.06821998817267882,0.0,0.0,0.0
24,0.0115,0.00225,0.00315,0.074542008843967,0.06091818716892283,0.06818450620934358,0.0,0.0,0.0
25,0.0111,0.0022,0.00311,0.07403663929248272,0.06085932901706892,0.0681371969248965,0.0,0.0,0.0
26,0.0108,0.00214,0.00305,0.07365761212886923,0.06078869923484409,0.06806623299822578,0.0,0.0,0.0
27,0.0105,0.00209,0.003,0.07327858496525574,0.060729841082989955,0.06800709639266711,0.0,0.0,0.0
28,0.0102,0.00204,0.00295,0.07289955780164248,0.06067098293113604,0.06794795978710821,0.0,0.0,0.0
29,0.00995,0.00199,0.00292,0.07258370183196461,0.060612124779281906,0.06791247782377297,0.0,0.0,0.0
30,0.00967,0.00196,0.0029,0.07222994314592546,0.06057680988816938,0.06788882318154932,0.0,0.0,0.0
31,0.00947,0.00194,0.00289,0.0719772583701832,0.06055326662742799,0.0678769958604375,0.0,0.0,0.0
32,0.00934,0.00193,0.00288,0.07181301326595069,0.06054149499705708,0.06786516853932589,0.0,0.0,0.0
33,0.0093,0.00193,0.00288,0.07176247631080224,0.06054149499705708,0.06786516853932589,0.0,0.0,0.0
34,0.00943,0.00194,0.00288,0.07192672141503476,0.06055326662742799,0.06786516853932589,0.0,0.0,0.0
35,0.00963,0.00194,0.00286,0.072179406190777,0.06055326662742799,0.06784151389710225,0.0,0.0,0.0
