,thumb_raw_signal,index_raw_signal,middle_raw_signal,thumb_normalized_signal,index_normalized_signal,middle_normalized_signal,thumb_label,index_label,middle_label
0,-1.34e-05,1.9e-06,1.42e-06,0.0005409672040022073,0.00223426339285715,0.002231237458194091,0.0,0.0,0.0
1,-2.02e-05,1.39e-06,2.72e-07,0.0005334074485825457,0.002233694196428493,0.0022299576365663043,0.0,0.0,0.0
2,-3.65e-05,4.14e-06,7.4e-07,0.0005152862701500727,0.002236763392857277,0.00223047937569687,0.0,0.0,0.0
3,-6.26e-05,3.31e-06,-8e-06,0.000486270150083401,0.0022358370535713323,0.002220735785953165,0.0,0.0,0.0
4,-4.85e-06,-3.69e-06,-1.65e-05,0.0005504724847138487,0.002228024553571517,0.0022112597547381263,0.0,0.0,0.0
5,0.00013,-2e-05,-3.33e-05,0.0007003891050583189,0.0022098214285715123,0.0021925306577479375,0.0,0.0,0.0
6,0.000493,-5.81e-05,-5.04e-05,0.0011039466370206252,0.0021672991071428616,0.0021734671125974714,0.0,0.0,0.0
7,0.00118,-0.000117,-3.83e-05,0.001867704280155591,0.0021015625000000426,0.0021869565217391695,0.0,0.0,0.0
8,0.00224,-0.000203,3.07e-05,0.003046136742634875,0.002005580357142822,0.002263879598662255,0.0,0.0,0.0
9,0.00377,-0.000309,0.000207,0.004747081712062284,0.0018872767857143202,0.002460423634336628,0.0,0.0,0.0
10,0.00562,-0.000422,0.000526,0.006803779877709859,0.001761160714285781,0.002816053511705663,0.0,0.0,0.0
11,0.00769,-0.000529,0.00101,0.009105058365758811,0.0016417410714286707,0.0033556298773689264,0.0,0.0,0.0
12,0.0097,-0.000608,0.00166,0.01133963312951658,0.0015535714285712654,0.0040802675585285275,0.0,0.0,0.0
13,0.0114,-0.000647,0.00243,0.01322957198443575,0.001510044642857089,0.004938684503901891,0.0,0.0,0.0
14,0.0125,-0.000637,0.00323,0.014452473596442417,0.0015212053571429518,0.005830546265328751,0.0,0.0,0.0
15,0.0129,-0.000576,0.00399,0.01489716509171779,0.0015892857142856265,0.006677814938684579,0.0,0.0,0.0
16,0.0126,-0.000478,0.00461,0.014563646470261427,0.0016986607142857046,0.007369007803790462,0.0,0.0,0.0
17,0.0118,-0.000354,0.00506,0.013674263479711124,0.001837053571428715,0.007870680044593126,0.0,0.0,0.0
18,0.0107,-0.000226,0.00533,0.012451361867704458,0.0019799107142857153,0.008171683389074591,0.0,0.0,0.0
19,0.00969,-0.000109,0.00548,0.011328515842134568,0.0021104910714284664,0.008338907469342294,0.0,0.0,0.0
20,0.00891,-1.27e-05,0.00559,0.010461367426348067,0.002217968750000132,0.00846153846153852,0.0,0.0,0.0
21,0.00857,5e-05,0.00572,0.0100833796553641,0.0022879464285714413,0.008606465997770263,0.0,0.0,0.0
22,0.00867,8.11e-05,0.00594,0.010194552529182888,0.0023226562499998327,0.008851727982162716,0.0,0.0,0.0
23,0.00908,7.85e-05,0.00626,0.01065036131184005,0.0023197544642856727,0.009208472686733638,0.0,0.0,0.0
24,0.0097,4.71e-05,0.00667,0.01133963312951658,0.0022847098214284767,0.009665551839464825,0.0,0.0,0.0
25,0.0103,-4e-06,0.00711,0.012006670372429085,0.002227678571428582,0.010156075808249732,0.0,0.0,0.0
26,0.0108,-7.03e-05,0.00751,0.012562534741523246,0.002153683035714282,0.010602006688963161,0.0,0.0,0.0
27,0.0111,-0.000136,0.00784,0.012896053362979387,0.0020803571428571477,0.010969899665551841,0.0,0.0,0.0
28,0.0113,-0.000192,0.00808,0.013118399110616963,0.0020178571428570713,0.01123745819397981,0.0,0.0,0.0
29,0.0115,-0.000232,0.00824,0.013340744858254538,0.0019732142857142865,0.011415830546265271,0.0,0.0,0.0
30,0.0117,-0.00024,0.00836,0.013563090605892336,0.0019642857142856407,0.011549609810479478,0.0,0.0,0.0
31,0.012,-0.000228,0.00846,0.0138966092273487,0.0019776785714284983,0.011661092530657724,0.0,0.0,0.0
32,0.0125,-0.00019,0.00858,0.014452473596442417,0.0020200892857142883,0.01179487179487193,0.0,0.0,0.0
33,0.0129,-0.000138,0.0087,0.01489716509171779,0.0020781249999999307,0.011928651059085915,0.0,0.0,0.0
34,0.0134,-8.56e-05,0.00882,0.015453029460811507,0.0021366071428570166,0.0120624303232999,0.0,0.0,0.0
35,0.0136,-3.49e-05,0.00888,0.015675375208449083,0.00219319196428569,0.012129319955406892,0.0,0.0,0.0
36,0.0137,-2.1e-06,0.00884,0.015786548082268093,0.002229799107142938,0.012084726867335416,0.0,0.0,0.0
37,0.0135,1.86e-05,0.00867,0.015564202334630295,0.0022529017857142453,0.011895206243032197,0.0,0.0,0.0
38,0.013,2.64e-05,0.00834,0.015008337965536578,0.0022616071428571694,0.01152731326644374,0.0,0.0,0.0
39,0.0124,2.28e-05,0.00787,0.014341300722623629,0.002257589285714179,0.011003344481605337,0.0,0.0,0.0
40,0.0117,1.99e-05,0.0073,0.013563090605892336,0.0022543526785714363,0.010367892976588688,0.0,0.0,0.0
41,0.011,1.24e-05,0.00666,0.012784880489160821,0.0022459821428570947,0.009654403567447067,0.0,0.0,0.0
42,0.0104,1.01e-05,0.00603,0.012117843246247872,0.0022434151785715173,0.008952062430323204,0.0,0.0,0.0
43,0.00987,9.18e-06,0.00546,0.011528627015008341,0.0022423883928572863,0.008316610925306556,0.0,0.0,0.0
44,0.00946,5.71e-06,0.005,0.0110728182323514,0.0022385156249999927,0.0078037904124861335,0.0,0.0,0.0
45,0.0091,4.66e-06,0.00468,0.01067259588660363,0.002237343750000065,0.007447045707915212,0.0,0.0,0.0
46,0.00886,-4.11e-06,0.00451,0.010405780989438673,0.0022275558035713683,0.007257525083611993,0.0,0.0,0.0
47,0.00877,-1.35e-05,0.00451,0.010305725403001897,0.0022170758928572454,0.007257525083611993,0.0,0.0,0.0
48,0.00878,-2.7e-05,0.00464,0.010316842690383687,0.002202008928571475,0.007402452619843958,0.0,0.0,0.0
49,0.00903,-4.66e-05,0.00489,0.010594774874930657,0.002180133928571415,0.007681159420289907,0.0,0.0,0.0
50,0.00941,-6.7e-05,0.00524,0.011017231795442006,0.002157366071428468,0.008071348940914103,0.0,0.0,0.0
51,0.00999,-9.8e-05,0.00567,0.011662034463590931,0.0021227678571427155,0.008550724637681029,0.0,0.0,0.0
52,0.0107,-0.000134,0.00614,0.012451361867704458,0.0020825892857143646,0.009074693422519653,0.0,0.0,0.0
53,0.0115,-0.000177,0.00662,0.013340744858254538,0.0020345982142857544,0.009609810479375591,0.0,0.0,0.0
54,0.0123,-0.000228,0.00707,0.014230127848804841,0.0019776785714284983,0.010111482720178477,0.0,0.0,0.0
55,0.0131,-0.000276,0.00747,0.015119510839355366,0.0019241071428570677,0.010557413600891907,0.0,0.0,0.0
56,0.0138,-0.000324,0.00775,0.01589772095608688,0.0018705357142856371,0.010869565217391353,0.0,0.0,0.0
57,0.0145,-0.00036,0.0079,0.016675931072818173,0.0018303571428570642,0.011036789297658833,0.0,0.0,0.0
58,0.0149,-0.000383,0.00787,0.017120622568093546,0.0018046874999999574,0.011003344481605337,0.0,0.0,0.0
59,0.0151,-0.000395,0.00763,0.017342968315731122,0.0017912946428570997,0.010735785953177368,0.0,0.0,0.0
60,0.0149,-0.000394,0.00716,0.017120622568093546,0.0017924107142857082,0.010211817168338966,0.0,0.0,0.0
61,0.0144,-0.000393,0.00645,0.016564758198999385,0.0017935267857143167,0.009420289855072372,0.0,0.0,0.0
62,0.0134,-0.000393,0.00554,0.015453029460811507,0.0017935267857143167,0.008405797101449286,0.0,0.0,0.0
63,0.012,-0.000404,0.00448,0.0138966092273487,0.0017812500000000675,0.007224080267558497,0.0,0.0,0.0
64,0.0104,-0.000434,0.00335,0.012117843246247872,0.0017477678571427013,0.005964325529542958,0.0,0.0,0.0
65,0.00869,-0.000478,0.00229,0.01021678710394669,0.0016986607142857046,0.0047826086956521685,0.0,0.0,0.0
