,thumb_raw_signal,index_raw_signal,middle_raw_signal,thumb_normalized_signal,index_normalized_signal,middle_normalized_signal,thumb_label,index_label,middle_label
0,-1.1e-06,3.82e-07,4.96e-07,0.0011160893854749165,-0.000555439688715964,5.517241379315863e-07,0.0,0.0,0.0
1,-1.13e-06,-1.05e-07,-3.52e-07,0.0011160558659217834,-0.0005559811006113913,-3.9154616249259533e-07,0.0,0.0,0.0
2,-1.04e-05,-9.8e-07,-6.08e-07,0.0011056983240222973,-0.0005569538632573812,-6.763070078408262e-07,0.0,0.0,0.0
3,-6.54e-06,-1.2e-06,-1.62e-06,0.001110011173184322,-0.0005571984435797095,-1.8020022247711154e-06,0.0,0.0,0.0
4,-1.38e-05,-4.3e-06,-4.78e-06,0.001101899441340759,-0.0005606448026680422,-5.317018909933857e-06,0.0,0.0,0.0
5,2.85e-07,-5.55e-06,-6.57e-06,0.001117636871508454,-0.0005620344635908214,-7.3081201334979085e-06,0.0,0.0,0.0
6,4.84e-05,-5.1e-06,-7.24e-06,0.0011713966480446647,-0.0005615341856586298,-8.053392658524672e-06,0.0,0.0,0.0
7,0.000142,2.25e-06,4.9e-07,0.0012759776536312994,-0.0005533629794329809,5.450500555337356e-07,0.0,0.0,0.0
8,0.000336,2.43e-05,2.3e-05,0.0014927374301676455,-0.000528849360755923,2.5583982202537214e-05,0.0,0.0,0.0
9,0.000621,6.24e-05,6.66e-05,0.0018111731843575285,-0.0004864924958308814,7.408231368200013e-05,0.0,0.0,0.0
10,0.00103,0.000125,0.000141,0.0022681564245810026,-0.0004168982768203433,0.00015684093437151603,0.0,0.0,0.0
11,0.00157,0.000213,0.000249,0.0028715083798882546,-0.00031906614785981446,0.0002769744160178167,0.0,0.0,0.0
12,0.00221,0.000326,0.000392,0.0035865921787709976,-0.00019344080044458867,0.00043604004449382394,0.0,0.0,0.0
13,0.00296,0.000462,0.000565,0.004424581005586514,-4.224569205113493e-05,0.0006284760845383097,0.0,0.0,0.0
14,0.00374,0.00061,0.000754,0.005296089385474767,0.00012229016120079983,0.0008387096774193914,0.0,0.0,0.0
15,0.00457,0.000768,0.000949,0.006223463687150765,0.00029794330183441353,0.0010556173526139467,0.0,0.0,0.0
16,0.00541,0.000924,0.00113,0.00716201117318449,0.00047137298499166924,0.0012569521690766194,0.0,0.0,0.0
17,0.00621,0.00107,0.00128,0.008055865921787753,0.000633685380767135,0.00142380422691879,0.0,0.0,0.0
18,0.00697,0.00121,0.00139,0.008905027932960996,0.0007893274041135268,0.001546162402669582,0.0,0.0,0.0
19,0.00762,0.00131,0.00146,0.009631284916201022,0.0009005002779323146,0.0016240266963292171,0.0,0.0,0.0
20,0.00815,0.00139,0.00149,0.010223463687150769,0.0009894385769873004,0.0016573971078976957,0.0,0.0,0.0
21,0.0085,0.00143,0.00148,0.010614525139664766,0.0010339077265149044,0.0016462736373747955,0.0,0.0,0.0
22,0.00863,0.00143,0.00144,0.01075977653631277,0.0010339077265149044,0.0016017797552836388,0.0,0.0,0.0
23,0.00852,0.00139,0.00139,0.010636871508379775,0.0009894385769873004,0.001546162402669582,0.0,0.0,0.0
24,0.00818,0.00131,0.00134,0.010256983240223505,0.0009005002779323146,0.001490545050055525,0.0,0.0,0.0
25,0.00765,0.00122,0.00129,0.009664804469273758,0.0008004446914953167,0.0014349276974416902,0.0,0.0,0.0
26,0.00701,0.00112,0.00126,0.008949720670391015,0.0006892718176765289,0.0014015572858732117,0.0,0.0,0.0
27,0.00634,0.00103,0.00124,0.008201117318435758,0.000589216231239531,0.0013793103448276334,0.0,0.0,0.0
28,0.00575,0.000974,0.00125,0.00754189944134076,0.0005269594219010632,0.0013904338153503115,0.0,0.0,0.0
29,0.00528,0.00095,0.00127,0.007016759776536263,0.0005002779321845452,0.0014126807563958899,0.0,0.0,0.0
30,0.00499,0.000965,0.00131,0.006692737430167739,0.0005169538632574522,0.0014571746384872686,0.0,0.0,0.0
31,0.00489,0.00101,0.00135,0.006581005586592026,0.0005669816564757291,0.0015016685205784253,0.0,0.0,0.0
32,0.00489,0.00107,0.0014,0.006581005586592026,0.000633685380767135,0.0015572858731924821,0.0,0.0,0.0
33,0.00499,0.00113,0.00146,0.006692737430167739,0.0007003891050583189,0.0016240266963292171,0.0,0.0,0.0
34,0.00507,0.00119,0.0015,0.0067821229050279985,0.0007670928293497248,0.0016685205784203738,0.0,0.0,0.0
35,0.00511,0.00124,0.00155,0.006826815642458017,0.0008226792662591187,0.0017241379310344307,0.0,0.0,0.0
36,0.0051,0.00129,0.00159,0.006815642458100513,0.0008782657031685126,0.0017686318131255874,0.0,0.0,0.0
37,0.005,0.00134,0.00162,0.006703910614525244,0.0009338521400779065,0.001802002224694066,0.0,0.0,0.0
38,0.00489,0.00138,0.00164,0.006581005586592026,0.0009783212896055105,0.0018242491657396442,0.0,0.0,0.0
39,0.0048,0.00143,0.00165,0.0064804469273742615,0.0010339077265149044,0.0018353726362625444,0.0,0.0,0.0
40,0.00476,0.00147,0.00166,0.006435754189944021,0.0010783768760422863,0.0018464961067852226,0.0,0.0,0.0
41,0.00483,0.00149,0.00166,0.006513966480446998,0.0011006114508060882,0.0018464961067852226,0.0,0.0,0.0
42,0.00494,0.0015,0.00164,0.006636871508379993,0.0011117287381878782,0.0018242491657396442,0.0,0.0,0.0
43,0.00512,0.00147,0.00162,0.006837988826815744,0.0010783768760422863,0.001802002224694066,0.0,0.0,0.0
44,0.00528,0.00142,0.00158,0.007016759776536263,0.0010227904391328924,0.0017575083426029092,0.0,0.0,0.0
45,0.00539,0.00134,0.00153,0.007139664804469259,0.0009338521400779065,0.0017018909899888524,0.0,0.0,0.0
46,0.00544,0.00125,0.00148,0.0071955307262570045,0.0008337965536409087,0.0016462736373747955,0.0,0.0,0.0
47,0.00541,0.00115,0.00144,0.00716201117318449,0.0007226236798221208,0.0016017797552836388,0.0,0.0,0.0
48,0.00536,0.00107,0.0014,0.007106145251396745,0.000633685380767135,0.0015572858731924821,0.0,0.0,0.0
49,0.00531,0.001,0.00138,0.007050279329608999,0.0005558643690939391,0.0015350389321469038,0.0,0.0,0.0
